text|label|lang|font
Combustíveis : risco alta ICMS pesou volta parcial tributos federais . governo retomado alíquota R $ 0 , 69 gasolina , elevação tributos poderia chegar quase R $ 1 cenário aumento imposto estadual . perspectiva aumento ICMS sobre combustíveis Estados levada conta decisão presidente Luiz Inácio Lula Silva fazer reoneração parcial tributos federais sobre gasolina etanol . medida , anunciada terça-feira , 28 , combinada redução preço Petrobras taxação exportações óleo cru . próximo dia 8 , secretários Fazenda Estados reúnem tratar tributação ICMS sobre combustíveis . chance aumento tributo estadual real , governo Lula manteve conversas governos regionais sobre assunto meio negociações compensação União perdas redução imposto adotada ano passado . governo federal retornado alíquota cheia R $ 0 , 69 gasolina , elevação tributos poderia chegar quase R $ 1 litro cenário aumento imposto estadual . Nesse caso , impacto preço final inflação maior . Hoje , alíquota ICMS torno R $ 0 , 92 litro média ponderada Estados valor Agência Nacional Petróleo ( ANP ) pode chegar R $ 1 , 20 , depender discussões técnicas Estados fazendo . reunião , secretários Fazenda vão buscar convergência . Lula decidiu recompor integralmente subiu alíquota gasolina R $ 0 , 47 litro . alternativa recomposição gradual taxação , antecipada Estadão semana passada , cenário-base mesa negociação Palácio Planalto , apesar pressão presidente PT , Gleisi Hoffmann , manter desoneração total . EfeitoO modelo aprovado presidente distribuir melhor longo cadeia produtiva impacto reoneração impostos mitigar efeito consumidor . Ministros participaram decisão final rejeitam ideia taxação exportações óleo cru cópia modelo argentino tributa vendas externas . crítica sendo utilizada oposição . argumento governo brasileiro trata medida resolver problema abastecimento mercado interno , além temporária , prazo validade quatro meses .|1|ptbr|infomoney
Opera sob três marcas distintas: United Supermarkets, Market Street e United Supermercado.|1|ptbr|financial-phrase-bank
Safira fatura R $ 1 bi maior aposta mercado livre energia . Companhia investiu tecnologia após lançar duas plataformas digitais ajudar consumidores entrar mercado livre energia . PAULO ( Reuters ) – grupo Safira , atua comercialização , gestão soluções energia elétrica , encerrou ano passado faturamento 1 bilhão reais vem apostando venda energia pequenos consumidores inovação , olho futura abertura capital B3 . companhia investiu tecnologia crescer negócio comercialização energia , tendo lançado 2022 duas plataformas digitais , modelo SaaS ( Software Service ) apoiar consumidores todas etapas compra venda energia , gestão contratos mercado livre . objetivos grupo ampliar oferta energia chamado “ varejo ” setor elétrico , consumidores pequeno porte poderão sair mercado regulado , distribuidoras , comprar energia ambiente contratação livre . mercado deve impulsionado aval todos consumidores ligados alta tensão possam migrar partir 2024 . “ falando 100 mil consumidores potencial . objetivo oferecer proposta alternativa econômica consumidores ” , disse André Cruz , diretor Regulação Inteligência Mercado empresa . Atualmente , Safira conta 3GW médios sob gestão , geradores consumidores livres . companhia expandindo operações outras áreas , geração distribuída energia solar , segmento ingressou 2019 . fevereiro deste ano , companhia assinou contrato parceria Élis Energia , empresa Pátria Investimentos , irá construir arrendar 20 MWac usinas geração distribuída Safira . “ Embora grupo detenha parques geração , estratégia linha estado arte mundial : asset light . propósito ajudar pessoas economizarem , menos , 10 % conta , consumindo energia limpa , meio , digital ” , disse Mikio Kawai Jr , founder CEO Safira . futuro , companhia planos realizar oferta pública inicial ( IPO ) . Nesta semana , projeto avançou recebimento registro companhia aberta , categoria Bovespa Nível 2 , habilita emitir ações mercado . “ empresa aguardará melhor momento mercado efetuar tal oferta ( IPO ) ” , explicou Safira . ( Letícia Fucuchima )|2|ptbr|infomoney
GT Tributária convida Tebet audiência sobre perspectiva federativa . chamados debate representantes Estados municípios . grupo trabalho ( GT ) reforma tributária Câmara convidou ministra Planejamento Orçamento , Simone Tebet , audiência pública terça-feira , 21 , tratar perspectiva federativa mudança modelo tributação País . chamados debate representantes Estados municípios . impacto reforma autonomia caixa entes federativos principais pontos discussão . semana passada , coordenador GT , deputado Reginaldo Lopes ( PT-MG ) , disse consenso criação Imposto sobre Valor Agregado ( IVA ) dual , , alíquota cobrada União outra Estados municípios . senador Oriovisto Guimarães ( Podemos-PR ) , contudo , reunido representantes municípios tratar Proposta Emenda Constituição ( PEC ) 46/22 , autoria , propõe unificar legislação tributária , acabar impostos estaduais municipais , prevê PECs 45/19 110/19 , analisadas GT Câmara . Além Tebet , convidados audiência pública terça-feira presidente Frente Nacional Prefeitos ( FNP ) , Edvaldo Nogueira , presidente Confederação Nacional Municípios ( CNM ) , Paulo Ziulkoski , diretor Secretaria Executiva Conselho Nacional Política Fazendária ( Confaz ) , Carlos Henrique Azevedo Oliveira , presidente Comitê Nacional Secretários Fazenda , Finanças , Receita Tributação Estados Distrito Federal ( Comsefaz ) , Carlos Eduardo Xavier .|1|ptbr|infomoney
Some 3.8 mln euro ( $ 5.2 mln ) of the base acquisition price will be paid in cash and the rest through a subscription offering of a total of 850,000 new Ixonos shares .|1|eng|financial-phrase-bank
Vendas do varejo avançam em outubro, mas ritmo desacelera|1|ptbr|b3
Finnish pharmaceuticals company Orion reports profit before taxes of EUR 70.0 mn in the third quarter of 2010 , up from EUR 54.9 mn in the corresponding period in 2009 .|2|eng|financial-phrase-bank
A empresa finlandesa de produtos de metal Componenta Oyj (HEL: CTH1V) disse hoje que seu prejuízo líquido diminuiu para EUR 500.000 (US $ 680.000) no último trimestre de 2010, de EUR 5,3 milhões no mesmo período do ano anterior.|2|ptbr|financial-phrase-bank
O autoatendimento e a automação têm um papel maior agora e os recursos globais da Fujitsu serão explorados com eficácia.|2|ptbr|financial-phrase-bank
O que é e como a Lei das S.A. busca proteger os acionistas minoritários?|1|ptbr|b3
Após o aumento, o capital da empresa + àEUR TM totaliza 5,5 milhões de leus romenos de $ 1,98 milhões -1,56 milhões de euros.|1|ptbr|financial-phrase-bank
A Solvay S.A. contratou a Poyry para fornecer gerenciamento de projeto, engenharia, aquisição e serviços de local para uma planta de produção de peróxido de hidrogênio a ser construída por uma joint venture Solvay-BASF na unidade da BASF em Zandvliet, Bélgica.|1|ptbr|financial-phrase-bank
O primeiro fundo imobiliário da CapMan, que tinha uma capacidade de investimento total de (EURO) 500 milhões e fechou em junho de 2005, investiu em propriedades comerciais na área metropolitana de Helsinque.|1|ptbr|financial-phrase-bank
The Notice in its entirety with other proposals from the Nomination Committee and the Board will be published at least four weeks before 28 April on the company 's website and in Post - och Inrikes Tidningar and Dagens Industri .|1|eng|financial-phrase-bank
“Estou satisfeito em receber o pedido e a confiança do Comitê de Nomeação”, disse Jon Risfelt.|2|ptbr|financial-phrase-bank
O fornecedor de componentes finlandês Componenta Corporation OMX Helsinki: CTH1V disse na segunda-feira, 16 de junho, que está mudando seu ciclo de preços devido ao aumento dos preços das matérias-primas.|1|ptbr|financial-phrase-bank
The contract also includes installation work in a new multistorey carpark for close on 1,000 vehicles .|1|eng|financial-phrase-bank
Governo lança medidas para estimular o crédito e impulsionar investimentos via PPPs|2|ptbr|b3
O negócio significa que dez pessoas em três países vão se transferir para o Tieto.|1|ptbr|financial-phrase-bank
First Republic Laid Bare The Extent of Banking Turmoil. Brace for More Jitters.|0|eng|google-news
As empresas assinaram a carta de intenções de venda em 17 de setembro de 2010 e previam o fechamento do contrato em 1 de janeiro de 2011.|1|ptbr|financial-phrase-bank
Componenta is a metal sector company with international operations and production plants located in Finland , the Netherlands , Sweden and Turkey .|1|eng|financial-phrase-bank
Adicionalmente, a empresa utilizará as soluções para automatizar a preparação das demonstrações financeiras de acordo com o padrão IFRS.|1|ptbr|financial-phrase-bank
Frota de veículos no Brasil fica cada vez mais velha: idade média é de quase 11 anos de uso|0|ptbr|google-news
The measures taken will cause one-time costs during the final part of 2006 .|1|eng|financial-phrase-bank
Tecnomen , headquartered in Espoo , Finland , develops messaging and charging solutions for telecomms operators and service providers worldwide .|1|eng|financial-phrase-bank
O contrato de longo prazo é global.|2|ptbr|financial-phrase-bank
Analysts surveyed by Thomson Financial expected revenue of $ 69 million for the quarter .|1|eng|financial-phrase-bank
A maior parte dos dividendos irá para a família Grimaldi.|1|ptbr|financial-phrase-bank
Meta Stock Just Went On A 152% Run. Why There May Be More Upside|0|eng|google-news
O grupo de construção finlandês Lemmink + ∆inen obteve dois contratos de construção de estradas com a administração de transportes da Lituânia.|2|ptbr|financial-phrase-bank
As nomeações vigorarão até a nomeação do novo CEO.|1|ptbr|financial-phrase-bank
A Woman's Boss Asked Her About Her Plans For The Future & Now She's Getting Fired Despite Being A Top-Performer|0|eng|google-news
Ideia ‘ refinar ’ fazer ‘ anúncio adequado ’ Voa Brasil , diz Costa . Servidores , aposentados pensionistas , além estudantes Fies , poderiam contemplados medida . ministro Casa Civil , Rui Costa , declarou ideia pasta “ refinar ” fazer “ anúncio adequado ” projeto “ Voa Brasil ” , apresentado ministro Portos Aeroportos , Márcio França . Após desconforto causado bronca presidente República , Luiz Inácio Lula Silva , apresentação projeto aval , Costa disse ideia baratear custo passagens auxiliar companhias aéreas . tema , segundo ministro , preocupação presidente República . chefe Casa Civil categórico declarar ideia projeto realizar subsídio passagens . “ Subsídio direto haverá , passagem . buscando eventualmente possibilidade reduzir custos companhias aéreas , envolve exemplo tentar estratégia preço combustíveis ” , disse , entrevista GloboNews . Evitando colocar França berlinda , Costa disse papel Casa Civil “ pegar boas ideias estruturá-las ” . projeto apresentado França formatado público específico , renda R $ 6 , 8 mil , possa comprar passagens aéreas R $ 200 . Servidores , aposentados pensionistas , além estudantes Fies , poderiam contemplados política .|1|ptbr|infomoney
The company 's profit before taxes fell to EUR 21.1 mn in the third quarter of 2008 , compared to EUR 35.8 mn in the corresponding period in 2007 .|0|eng|financial-phrase-bank
De acordo com o contrato, a Ericsson vai mais que dobrar o número de estações rádio-base da rede Elisa no próximo ano.|1|ptbr|financial-phrase-bank
A Assembleia Geral Extraordinária deverá realizar-se até 18 de fevereiro de 2011.|1|ptbr|financial-phrase-bank
M. Dias Branco ( MDIA3 ) vê lucro cair 89 , 7 % 4º tri 2022 , R $ 15 , 5 milhões , maior pressão custos . 2022 , lucro líquido R $ 481 , 8 milhões , baixa 4 , 6 % frente ano anterior , rescaldo guerra Ucrânia impactando números . M. Dias Branco ( MDIA3 ) , líder mercados biscoitos massas Brasil , registrou lucro líquido R $ 15 , 5 milhões quarto trimestre 2022 ( 4T22 ) , queda 89 , 7 % relação igual período 2021 , informou companhia noite desta sexta-feira ( 17 ) . 2022 , lucro líquido R $ 481 , 8 milhões , baixa 4 , 6 % frente ano anterior . lucro antes juros , impostos , depreciações amortizações ( Ebitda , sigla inglês ) , vez , baixa 33 , 6 % comparação anual , R $ 121 , 3 milhões , totalizando R $ 900 , 4 milhões ano ( alta 31 , 7 % ) . “ relação custos , elevação preços trigo óleo palma partir fevereiro 2022 , fruto guerraentre Rússia Ucrânia , impactou negativamente resultados . aproximadamente quatro meses estoque insumos ( inclui hedge ) , elevação descrita acima impactou resultados fortemente 4T22 ” , apontou companhia . 2022 , custos produtos vendidos cresceram 29 , 2 % valores absolutos , representando 77 , 2 % receita líquida ( 77 , 4 % 2021 ) . 4T22 , 80 , 4 % representatividade sobre receita , aumento 0 , 8 ponto percentual ( p. p. ) 2 , 6p . p. comparação 4T21 3T22 , respectivamente , reflexo aumento custos trigo óleo palma conflito Rússia Ucrânia . receita líquida , vez , subiu 27 , 7 % últimos três meses ano base comparação anual , R $ 2 , 765 bilhões . , trimestre , margem Ebitda ( Ebitda sobre receita ) caiu 4 pontos percentuais , 8 % 4 % . 2022 , receita líquida cresceu 29 , 6 % versus 2021 , R $ 10 , 129 bilhões , “ fruto aumento preço médio 28 , 5 % volumes 0 , 9 % . Destaque crescimento receita outras linhas produtos 104 , 1 % , reflexo aquisições Latinex Jasmine , introduziram novas categorias produtos alto valor agregado ” , afirmou . Lucros Além BolsaMasterclass GratuitaComo ter potencial ganhar Renda Fixa depender ânimos mercado oscilações BolsaA M. Dias Branco apontou , biscoitos , receita bruta produtos/sabores lançados últimos 24 meses atingiu R $ 51 , 4 milhões 4T22 , totalizando 137 lançamentos . “ Destaque positivo desempenho Piraquê 2022 , crescimento 40 % receita líquida versus 2021 , superior crescimento 29 , 7 % total biscoitos M. Dias Branco , reflexo estratégia expansão marca , atingiu 32 % penetração lares ( 25 % 2021 ) ” , afirmou . companhia destacou despesas operacionais controladas , ganhos produtividade eficiênciacapturados últimos anos . “ percentual receita líquida , encerramos 2022 22 , 7 % , redução 0 , 3 p. p. relação ano 2021 . despesas administrativas vendas ( SG & ) reduziram , 21 , 0 % 2021 20 , 1 % 2022 ” , apontou . ano , contudo , crescimento nominal 28 , 5 % versus 2021 , R $ 2 , 3 bilhões , reflete aumento inflação , sobretudo combustíveis , maiores investimentos marketing primarização , além inclusão despesasoperacionais empresas adquiridas despesas recorrentes . outras receitas despesas , resultado impactado principalmente queda receitas créditos extemporâneos , R $ 25 , 2 milhões , 66 % inferior 2021 . 4T22 , despesas R $ 652 , 6 milhões cresceram representatividade sobre receita líquida versus 4T21 versus 3T22 2 , 7 p. p. 3 , 5 p. p. , respectivamente , mesmos fatores .|0|ptbr|infomoney
